seed	tail_id	a	b	c	alpha	beta
192	889	11	10	9	6	4
192	890	11	10	12	3	8
192	891	11	12	2	7	8
192	892	11	12	3	8	10
192	893	11	12	4	5	3
192	894	11	12	5	8	3
192	895	11	12	6	9	8
192	896	11	12	7	6	5
192	897	11	12	8	9	7
192	898	11	12	9	10	5
192	899	11	12	10	4	7
192	900	12	2	3	4	6
192	901	12	2	4	3	5
192	902	12	2	5	7	11
192	903	12	2	6	4	3
192	904	12	2	7	5	11
192	905	12	2	8	9	10
192	906	12	2	9	11	6
192	907	12	2	10	9	8
192	908	12	2	11	3	7
192	909	12	3	2	10	11
192	910	12	3	4	9	2
192	911	12	3	5	2	7
192	912	12	3	6	5	4
192	913	12	3	7	4	10
192	914	12	3	8	2	6
192	915	12	3	9	6	2
192	916	12	3	10	2	6
192	917	12	3	11	4	9
192	918	12	4	2	6	8
192	919	12	4	3	8	7
192	920	12	4	5	10	3
192	921	12	4	6	10	8
192	922	12	4	7	5	10
192	923	12	4	8	2	3
192	924	12	4	9	10	11
192	925	12	4	10	6	11
192	926	12	4	11	6	8
192	927	12	5	2	3	4
192	928	12	5	3	4	11
192	929	12	5	4	9	10
192	930	12	5	6	11	7
192	931	12	5	7	10	11
192	932	12	5	8	6	9
192	933	12	5	9	8	4
192	934	12	5	10	3	8
192	935	12	5	11	4	10
192	936	12	6	2	7	5
192	937	12	6	3	11	9
192	938	12	6	4	2	3
192	939	12	6	5	10	11
192	940	12	6	7	10	2
192	941	12	6	8	2	5
192	942	12	6	9	10	8
192	943	12	6	10	11	2
192	944	12	6	11	3	7
192	945	12	7	2	8	4
192	946	12	7	3	8	6
192	947	12	7	4	8	9
192	948	12	7	5	4	10
192	949	12	7	6	8	4
192	950	12	7	8	6	3
192	951	12	7	9	10	8
192	952	12	7	10	5	9
192	953	12	7	11	10	9
192	954	12	8	2	3	11
192	955	12	8	3	6	11
192	956	12	8	4	5	11
192	957	12	8	5	6	3
192	958	12	8	6	9	7
192	959	12	8	7	5	6
192	960	12	8	9	4	2
192	961	12	8	10	5	6
192	962	12	8	11	6	5
192	963	12	9	2	8	10
192	964	12	9	3	10	8
192	965	12	9	4	11	8
192	966	12	9	5	4	10
192	967	12	9	6	5	7
192	968	12	9	7	6	2
192	969	12	9	8	10	6
192	970	12	9	10	2	8
192	971	12	9	11	3	5
192	972	12	10	2	5	9
192	973	12	10	3	9	8
192	974	12	10	4	11	9
192	975	12	10	5	11	8
192	976	12	10	6	5	3
192	977	12	10	7	5	3
192	978	12	10	8	9	6
192	979	12	10	9	6	11
192	980	12	10	11	8	6
192	981	12	11	2	10	6
192	982	12	11	3	4	2
192	983	12	11	4	3	8
192	984	12	11	5	6	10
192	985	12	11	6	2	9
192	986	12	11	7	2	8
192	987	12	11	8	3	9
192	988	12	11	9	10	5
192	989	12	11	10	6	3
219	0	2	3	4	7	9
219	1	2	3	5	12	9
219	2	2	3	6	8	5
219	3	2	3	7	12	10
219	4	2	3	8	4	11
219	5	2	3	9	4	5
219	6	2	3	10	12	9
219	7	2	3	11	12	4
219	8	2	3	12	8	6
219	9	2	4	3	11	5
219	10	2	4	5	8	7
219	11	2	4	6	10	11
219	12	2	4	7	8	3
219	13	2	4	8	3	10
219	14	2	4	9	7	5
219	15	2	4	10	9	7
219	16	2	4	11	9	7
219	17	2	4	12	6	11
219	18	2	5	3	9	10
219	19	2	5	4	3	12
219	20	2	5	6	3	9
219	21	2	5	7	8	6
219	22	2	5	8	10	6
219	23	2	5	9	4	11
219	24	2	5	10	12	11
219	25	2	5	11	7	4
219	26	2	5	12	8	6
219	27	2	6	3	10	12
219	28	2	6	4	3	10
219	29	2	6	5	10	8
219	30	2	6	7	4	3
219	31	2	6	8	10	11
219	32	2	6	9	4	11
219	33	2	6	10	3	9
219	34	2	6	11	10	5
219	35	2	6	12	3	8
219	36	2	7	3	8	4
219	37	2	7	4	11	10
219	38	2	7	5	8	9
219	39	2	7	6	5	11
219	40	2	7	8	10	9
219	41	2	7	9	8	12
219	42	2	7	10	9	5
219	43	2	7	11	12	8
219	44	2	7	12	9	5
219	45	2	8	3	5	6
219	46	2	8	4	9	6
219	47	2	8	5	11	3
219	48	2	8	6	4	3
219	49	2	8	7	4	12
219	50	2	8	9	12	11
219	51	2	8	10	6	4
219	52	2	8	11	3	12
219	53	2	8	12	10	7
219	54	2	9	3	7	12
219	55	2	9	4	3	5
219	56	2	9	5	10	7
219	57	2	9	6	7	4
219	58	2	9	7	4	11
219	59	2	9	8	10	5
219	60	2	9	10	7	8
219	61	2	9	11	5	10
219	62	2	9	12	10	6
219	63	2	10	3	9	7
219	64	2	10	4	5	3
219	65	2	10	5	12	11
219	66	2	10	6	4	3
219	67	2	10	7	4	5
219	68	2	10	8	3	5
219	69	2	10	9	8	5
219	70	2	10	11	6	8
219	71	2	10	12	3	4
219	72	2	11	3	12	7
219	73	2	11	4	3	10
219	74	2	11	5	9	6
219	75	2	11	6	8	4
219	76	2	11	7	4	12
219	77	2	11	8	5	9
219	78	2	11	9	4	8
219	79	2	11	10	4	7
219	80	2	11	12	6	8
219	81	2	12	3	7	5
219	82	2	12	4	11	8
219	83	2	12	5	6	11
219	84	2	12	6	11	8
219	85	2	12	7	9	4
219	86	2	12	8	11	3
219	87	2	12	9	7	6
219	88	2	12	10	11	9
219	89	2	12	11	9	6
219	90	3	2	4	12	9
219	91	3	2	5	7	6
219	92	3	2	6	9	8
219	93	3	2	7	5	10
219	94	3	2	8	5	10
219	95	3	2	9	12	11
219	96	3	2	10	8	7
219	97	3	2	11	4	10
219	98	3	2	12	5	6
219	99	3	4	2	11	5
219	100	3	4	5	9	2
219	101	3	4	6	8	11
219	102	3	4	7	10	2
219	103	3	4	8	2	6
219	104	3	4	9	6	8
219	105	3	4	10	2	5
219	106	3	4	11	7	9
219	107	3	4	12	5	8
219	108	3	5	2	4	10
219	109	3	5	4	11	2
219	110	3	5	6	11	12
219	111	3	5	7	9	4
219	112	3	5	8	10	6
219	113	3	5	9	6	4
219	114	3	5	10	4	8
219	115	3	5	11	8	10
219	116	3	5	12	9	2
219	117	3	6	2	11	9
219	118	3	6	4	7	8
219	119	3	6	5	7	4
219	120	3	6	7	5	2
219	121	3	6	8	7	10
219	122	3	6	9	8	10
219	123	3	6	10	9	5
219	124	3	6	11	9	4
219	125	3	6	12	9	7
219	126	3	7	2	11	12
219	127	3	7	4	6	10
219	128	3	7	5	6	8
219	129	3	7	6	10	12
219	130	3	7	8	9	2
219	131	3	7	9	12	8
219	132	3	7	10	11	8
219	133	3	7	11	6	5
219	134	3	7	12	9	2
219	135	3	8	2	7	6
219	136	3	8	4	11	9
219	137	3	8	5	11	7
219	138	3	8	6	4	9
219	139	3	8	7	4	12
219	140	3	8	9	2	6
219	141	3	8	10	11	2
219	142	3	8	11	9	6
219	143	3	8	12	6	5
219	144	3	9	2	8	11
219	145	3	9	4	8	7
219	146	3	9	5	10	4
219	147	3	9	6	8	2
219	148	3	9	7	11	10
219	149	3	9	8	7	12
219	150	3	9	10	12	5
219	151	3	9	11	10	8
219	152	3	9	12	2	11
219	153	3	10	2	7	5
219	154	3	10	4	9	8
219	155	3	10	5	9	12
219	156	3	10	6	5	2
219	157	3	10	7	5	6
219	158	3	10	8	9	5
219	159	3	10	9	11	12
219	160	3	10	11	2	12
219	161	3	10	12	9	2
219	162	3	11	2	9	4
219	163	3	11	4	2	7
219	164	3	11	5	2	9
219	165	3	11	6	9	4
219	166	3	11	7	4	8
219	167	3	11	8	2	5
219	168	3	11	9	8	5
219	169	3	11	10	9	8
219	170	3	11	12	7	5
219	171	3	12	2	8	9
219	172	3	12	4	8	6
219	173	3	12	5	7	6
219	174	3	12	6	4	8
219	175	3	12	7	6	5
219	176	3	12	8	10	5
219	177	3	12	9	4	2
219	178	3	12	10	2	9
219	179	3	12	11	10	7
219	180	4	2	3	5	10
219	181	4	2	5	12	11
219	182	4	2	6	5	8
219	183	4	2	7	11	9
219	184	4	2	8	3	9
219	185	4	2	9	11	8
219	186	4	2	10	12	6
219	187	4	2	11	8	12
219	188	4	2	12	11	7
219	189	4	3	2	7	12
219	190	4	3	5	6	9
219	191	4	3	6	11	2
219	192	4	3	7	6	11
219	193	4	3	8	6	9
219	194	4	3	9	7	5
219	195	4	3	10	9	12
219	196	4	3	11	12	6
219	197	4	3	12	5	2
219	198	4	5	2	3	10
219	199	4	5	3	9	11
219	200	4	5	6	7	12
219	201	4	5	7	10	6
219	202	4	5	8	6	9
219	203	4	5	9	3	11
219	204	4	5	10	12	8
219	205	4	5	11	9	7
219	206	4	5	12	7	8
219	207	4	6	2	10	11
219	208	4	6	3	5	2
219	209	4	6	5	10	7
219	210	4	6	7	2	10
219	211	4	6	8	7	10
219	212	4	6	9	3	8
219	213	4	6	10	12	2
219	214	4	6	11	10	3
219	215	4	6	12	11	3
219	216	4	7	2	3	10
219	217	4	7	3	10	11
219	218	4	7	5	2	11
219	219	4	7	6	11	9
219	220	4	7	8	12	5
219	221	4	7	9	11	2
219	222	4	7	10	5	9
219	223	4	7	11	3	5
219	224	4	7	12	10	3
219	225	4	8	2	6	5
219	226	4	8	3	11	12
219	227	4	8	5	2	9
219	228	4	8	6	7	12
219	229	4	8	7	2	6
219	230	4	8	9	12	7
219	231	4	8	10	11	6
219	232	4	8	11	6	3
219	233	4	8	12	10	11
219	234	4	9	2	3	6
219	235	4	9	3	8	6
219	236	4	9	5	11	10
219	237	4	9	6	8	10
219	238	4	9	7	10	6
219	239	4	9	8	3	10
219	240	4	9	10	6	7
219	241	4	9	11	6	2
219	242	4	9	12	2	7
219	243	4	10	2	9	5
219	244	4	10	3	6	12
219	245	4	10	5	11	8
219	246	4	10	6	2	8
219	247	4	10	7	6	11
219	248	4	10	8	7	11
219	249	4	10	9	11	5
219	250	4	10	11	7	9
219	251	4	10	12	5	6
219	252	4	11	2	8	10
219	253	4	11	3	10	12
219	254	4	11	5	12	3
219	255	4	11	6	7	8
219	256	4	11	7	12	8
219	257	4	11	8	3	9
219	258	4	11	9	6	12
219	259	4	11	10	3	7
219	260	4	11	12	3	10
219	261	4	12	2	3	10
219	262	4	12	3	2	6
219	263	4	12	5	3	9
219	264	4	12	6	2	8
219	265	4	12	7	6	11
219	266	4	12	8	7	10
219	267	4	12	9	10	2
219	268	4	12	10	2	5
219	269	4	12	11	6	5
219	270	5	2	3	12	9
219	271	5	2	4	9	7
219	272	5	2	6	4	7
219	273	5	2	7	3	9
219	274	5	2	8	12	11
219	275	5	2	9	8	3
219	276	5	2	10	6	9
219	277	5	2	11	6	12
219	278	5	2	12	4	11
219	279	5	3	2	7	11
219	280	5	3	4	9	8
219	281	5	3	6	9	10
219	282	5	3	7	2	6
219	283	5	3	8	6	12
219	284	5	3	9	7	2
219	285	5	3	10	4	8
219	286	5	3	11	10	6
219	287	5	3	12	4	10
219	288	5	4	2	9	3
219	289	5	4	3	10	7
219	290	5	4	6	11	7
219	291	5	4	7	11	9
219	292	5	4	8	11	10
219	293	5	4	9	10	6
219	294	5	4	10	8	2
219	295	5	4	11	3	6
219	296	5	4	12	7	3
219	297	5	6	2	3	9
219	298	5	6	3	10	8
219	299	5	6	4	11	8
219	300	5	6	7	10	9
219	301	5	6	8	12	9
219	302	5	6	9	8	10
219	303	5	6	10	7	11
219	304	5	6	11	4	3
219	305	5	6	12	3	4
219	306	5	7	2	12	10
219	307	5	7	3	8	10
219	308	5	7	4	6	12
219	309	5	7	6	10	8
219	310	5	7	8	12	9
219	311	5	7	9	8	2
219	312	5	7	10	3	9
219	313	5	7	11	10	4
219	314	5	7	12	6	10
219	315	5	8	2	3	6
219	316	5	8	3	12	11
219	317	5	8	4	3	9
219	318	5	8	6	11	2
219	319	5	8	7	12	10
219	320	5	8	9	4	11
219	321	5	8	10	7	2
219	322	5	8	11	2	9
219	323	5	8	12	2	7
219	324	5	9	2	11	12
219	325	5	9	3	8	12
219	326	5	9	4	11	7
219	327	5	9	6	11	4
219	328	5	9	7	8	11
219	329	5	9	8	3	11
219	330	5	9	10	4	6
219	331	5	9	11	4	10
219	332	5	9	12	7	2
219	333	5	10	2	6	9
219	334	5	10	3	2	6
219	335	5	10	4	2	11
219	336	5	10	6	8	2
219	337	5	10	7	8	9
219	338	5	10	8	11	6
219	339	5	10	9	7	8
219	340	5	10	11	12	2
219	341	5	10	12	11	2
219	342	5	11	2	7	4
219	343	5	11	3	4	12
219	344	5	11	4	12	7
219	345	5	11	6	10	3
219	346	5	11	7	9	10
219	347	5	11	8	7	4
219	348	5	11	9	12	8
219	349	5	11	10	12	7
219	350	5	11	12	7	4
219	351	5	12	2	11	6
219	352	5	12	3	8	4
219	353	5	12	4	10	9
219	354	5	12	6	8	4
219	355	5	12	7	4	10
219	356	5	12	8	6	9
219	357	5	12	9	3	7
219	358	5	12	10	11	2
219	359	5	12	11	9	6
219	360	6	2	3	4	11
219	361	6	2	4	10	9
219	362	6	2	5	12	9
219	363	6	2	7	8	3
219	364	6	2	8	12	3
219	365	6	2	9	10	5
219	366	6	2	10	3	8
219	367	6	2	11	9	4
219	368	6	2	12	7	10
219	369	6	3	2	10	5
219	370	6	3	4	10	9
219	371	6	3	5	7	12
219	372	6	3	7	8	5
219	373	6	3	8	2	4
219	374	6	3	9	10	2
219	375	6	3	10	11	2
219	376	6	3	11	2	9
219	377	6	3	12	8	4
219	378	6	4	2	9	3
219	379	6	4	3	11	5
219	380	6	4	5	12	2
219	381	6	4	7	5	11
219	382	6	4	8	11	10
219	383	6	4	9	7	2
219	384	6	4	10	12	5
219	385	6	4	11	12	3
219	386	6	4	12	5	7
219	387	6	5	2	7	8
219	388	6	5	3	12	7
219	389	6	5	4	10	12
219	390	6	5	7	4	11
219	391	6	5	8	2	10
219	392	6	5	9	2	10
219	393	6	5	10	7	3
219	394	6	5	11	4	12
219	395	6	5	12	7	9
219	396	6	7	2	11	9
219	397	6	7	3	5	9
219	398	6	7	4	8	10
219	399	6	7	5	3	4
219	400	6	7	8	3	5
219	401	6	7	9	3	12
219	402	6	7	10	2	5
219	403	6	7	11	10	8
219	404	6	7	12	10	4
219	405	6	8	2	3	12
219	406	6	8	3	2	7
219	407	6	8	4	7	5
219	408	6	8	5	3	4
219	409	6	8	7	4	9
219	410	6	8	9	2	4
219	411	6	8	10	5	11
219	412	6	8	11	10	2
219	413	6	8	12	4	5
219	414	6	9	2	12	3
219	415	6	9	3	2	10
219	416	6	9	4	12	5
219	417	6	9	5	2	3
219	418	6	9	7	3	4
219	419	6	9	8	3	11
219	420	6	9	10	11	2
219	421	6	9	11	2	5
219	422	6	9	12	2	8
219	423	6	10	2	5	9
219	424	6	10	3	2	9
219	425	6	10	4	5	9
219	426	6	10	5	2	8
219	427	6	10	7	2	5
219	428	6	10	8	11	4
219	429	6	10	9	4	5
219	430	6	10	11	8	9
219	431	6	10	12	7	2
219	432	6	11	2	5	12
219	433	6	11	3	9	2
219	434	6	11	4	10	8
219	435	6	11	5	2	3
219	436	6	11	7	3	10
219	437	6	11	8	9	12
219	438	6	11	9	4	3
219	439	6	11	10	9	2
219	440	6	11	12	8	7
219	441	6	12	2	9	4
219	442	6	12	3	2	4
219	443	6	12	4	9	11
219	444	6	12	5	11	4
219	445	6	12	7	8	10
219	446	6	12	8	5	2
219	447	6	12	9	3	10
219	448	6	12	10	4	11
219	449	6	12	11	4	10
219	450	7	2	3	10	9
219	451	7	2	4	5	11
219	452	7	2	5	10	12
219	453	7	2	6	4	12
219	454	7	2	8	3	9
219	455	7	2	9	6	4
219	456	7	2	10	5	8
219	457	7	2	11	12	6
219	458	7	2	12	9	3
219	459	7	3	2	6	4
219	460	7	3	4	12	9
219	461	7	3	5	12	4
219	462	7	3	6	12	5
219	463	7	3	8	10	11
219	464	7	3	9	12	4
219	465	7	3	10	4	11
219	466	7	3	11	12	6
219	467	7	3	12	10	4
219	468	7	4	2	5	3
219	469	7	4	3	2	8
219	470	7	4	5	12	11
219	471	7	4	6	5	3
219	472	7	4	8	10	5
219	473	7	4	9	5	10
219	474	7	4	10	8	6
219	475	7	4	11	6	3
219	476	7	4	12	6	2
219	477	7	5	2	9	10
219	478	7	5	3	8	2
219	479	7	5	4	3	11
219	480	7	5	6	4	9
219	481	7	5	8	9	2
219	482	7	5	9	10	11
219	483	7	5	10	2	11
219	484	7	5	11	9	6
219	485	7	5	12	9	4
219	486	7	6	2	10	12
219	487	7	6	3	12	4
219	488	7	6	4	2	9
219	489	7	6	5	11	9
219	490	7	6	8	3	11
219	491	7	6	9	3	11
219	492	7	6	10	4	11
219	493	7	6	11	5	8
219	494	7	6	12	8	4
219	495	7	8	2	3	11
219	496	7	8	3	9	10
219	497	7	8	4	12	6
219	498	7	8	5	12	3
219	499	7	8	6	3	9
219	500	7	8	9	5	11
219	501	7	8	10	6	2
219	502	7	8	11	3	9
219	503	7	8	12	6	10
219	504	7	9	2	5	12
219	505	7	9	3	5	6
219	506	7	9	4	3	5
219	507	7	9	5	2	12
219	508	7	9	6	2	8
219	509	7	9	8	11	12
219	510	7	9	10	5	3
219	511	7	9	11	2	8
219	512	7	9	12	11	10
219	513	7	10	2	9	8
219	514	7	10	3	12	4
219	515	7	10	4	5	3
219	516	7	10	5	2	6
219	517	7	10	6	12	9
219	518	7	10	8	2	11
219	519	7	10	9	12	5
219	520	7	10	11	2	6
219	521	7	10	12	5	11
219	522	7	11	2	9	5
219	523	7	11	3	5	12
219	524	7	11	4	10	12
219	525	7	11	5	10	2
219	526	7	11	6	2	12
219	527	7	11	8	6	2
219	528	7	11	9	8	10
219	529	7	11	10	6	8
219	530	7	11	12	2	6
219	531	7	12	2	9	5
219	532	7	12	3	9	6
219	533	7	12	4	10	2
219	534	7	12	5	10	2
219	535	7	12	6	10	9
219	536	7	12	8	10	3
219	537	7	12	9	6	5
219	538	7	12	10	2	8
219	539	7	12	11	3	4
219	540	8	2	3	4	6
219	541	8	2	4	12	9
219	542	8	2	5	9	4
219	543	8	2	6	9	12
219	544	8	2	7	3	5
219	545	8	2	9	3	5
219	546	8	2	10	12	3
219	547	8	2	11	6	10
219	548	8	2	12	11	6
219	549	8	3	2	9	6
219	550	8	3	4	12	9
219	551	8	3	5	11	10
219	552	8	3	6	7	10
219	553	8	3	7	11	5
219	554	8	3	9	7	4
219	555	8	3	10	7	2
219	556	8	3	11	10	5
219	557	8	3	12	11	6
219	558	8	4	2	10	9
219	559	8	4	3	9	12
219	560	8	4	5	9	10
219	561	8	4	6	11	2
219	562	8	4	7	11	10
219	563	8	4	9	2	7
219	564	8	4	10	5	11
219	565	8	4	11	10	6
219	566	8	4	12	10	5
219	567	8	5	2	11	4
219	568	8	5	3	2	10
219	569	8	5	4	3	11
219	570	8	5	6	3	12
219	571	8	5	7	12	9
219	572	8	5	9	3	7
219	573	8	5	10	11	2
219	574	8	5	11	2	6
219	575	8	5	12	9	10
219	576	8	6	2	3	12
219	577	8	6	3	4	7
219	578	8	6	4	9	12
219	579	8	6	5	3	11
219	580	8	6	7	10	5
219	581	8	6	9	2	3
219	582	8	6	10	5	2
219	583	8	6	11	2	5
219	584	8	6	12	9	11
219	585	8	7	2	5	9
219	586	8	7	3	12	5
219	587	8	7	4	11	12
219	588	8	7	5	6	10
219	589	8	7	6	5	4
219	590	8	7	9	3	5
219	591	8	7	10	5	12
219	592	8	7	11	2	3
219	593	8	7	12	3	6
219	594	8	9	2	11	7
219	595	8	9	3	4	5
219	596	8	9	4	3	2
219	597	8	9	5	4	12
219	598	8	9	6	10	5
219	599	8	9	7	11	3
219	600	8	9	10	6	3
219	601	8	9	11	3	2
219	602	8	9	12	11	3
219	603	8	10	2	6	3
219	604	8	10	3	5	7
219	605	8	10	4	9	2
219	606	8	10	5	7	2
219	607	8	10	6	3	4
219	608	8	10	7	5	12
219	609	8	10	9	3	5
219	610	8	10	11	12	5
219	611	8	10	12	3	9
219	612	8	11	2	6	7
219	613	8	11	3	12	4
219	614	8	11	4	12	2
219	615	8	11	5	4	2
219	616	8	11	6	5	4
219	617	8	11	7	12	6
219	618	8	11	9	5	6
219	619	8	11	10	2	6
219	620	8	11	12	6	4
219	621	8	12	2	3	9
219	622	8	12	3	7	5
219	623	8	12	4	3	2
219	624	8	12	5	3	6
219	625	8	12	6	10	7
219	626	8	12	7	6	9
219	627	8	12	9	6	10
219	628	8	12	10	2	4
219	629	8	12	11	3	9
219	630	9	2	3	6	5
219	631	9	2	4	5	10
219	632	9	2	5	3	6
219	633	9	2	6	3	8
219	634	9	2	7	3	8
219	635	9	2	8	12	10
219	636	9	2	10	7	6
219	637	9	2	11	12	8
219	638	9	2	12	10	7
219	639	9	3	2	7	4
219	640	9	3	4	5	2
219	641	9	3	5	11	4
219	642	9	3	6	5	4
219	643	9	3	7	11	2
219	644	9	3	8	12	4
219	645	9	3	10	6	4
219	646	9	3	11	6	4
219	647	9	3	12	11	8
219	648	9	4	2	8	7
219	649	9	4	3	5	8
219	650	9	4	5	6	2
219	651	9	4	6	7	12
219	652	9	4	7	3	11
219	653	9	4	8	10	12
219	654	9	4	10	8	3
219	655	9	4	11	5	8
219	656	9	4	12	7	3
219	657	9	5	2	6	10
219	658	9	5	3	4	2
219	659	9	5	4	10	8
219	660	9	5	6	7	11
219	661	9	5	7	2	6
219	662	9	5	8	2	12
219	663	9	5	10	2	7
219	664	9	5	11	4	10
219	665	9	5	12	4	8
219	666	9	6	2	11	5
219	667	9	6	3	10	4
219	668	9	6	4	10	2
219	669	9	6	5	11	2
219	670	9	6	7	3	12
219	671	9	6	8	7	4
219	672	9	6	10	3	11
219	673	9	6	11	2	7
219	674	9	6	12	10	4
219	675	9	7	2	10	12
219	676	9	7	3	8	4
219	677	9	7	4	10	3
219	678	9	7	5	6	4
219	679	9	7	6	5	10
219	680	9	7	8	5	11
219	681	9	7	10	8	4
219	682	9	7	11	12	6
219	683	9	7	12	8	6
219	684	9	8	2	6	5
219	685	9	8	3	10	2
219	686	9	8	4	12	11
219	687	9	8	5	11	12
219	688	9	8	6	2	12
219	689	9	8	7	5	6
219	690	9	8	10	12	7
219	691	9	8	11	3	5
219	692	9	8	12	11	5
219	693	9	10	2	6	11
219	694	9	10	3	5	2
219	695	9	10	4	5	2
219	696	9	10	5	6	12
219	697	9	10	6	5	3
219	698	9	10	7	12	3
219	699	9	10	8	12	6
219	700	9	10	11	12	6
219	701	9	10	12	7	8
219	702	9	11	2	3	4
219	703	9	11	3	12	7
219	704	9	11	4	3	12
219	705	9	11	5	8	12
219	706	9	11	6	12	4
219	707	9	11	7	8	6
219	708	9	11	8	4	10
219	709	9	11	10	5	7
219	710	9	11	12	7	8
219	711	9	12	2	6	5
219	712	9	12	3	6	7
219	713	9	12	4	3	11
219	714	9	12	5	6	4
219	715	9	12	6	3	11
219	716	9	12	7	3	5
219	717	9	12	8	3	6
219	718	9	12	10	3	6
219	719	9	12	11	6	3
219	720	10	2	3	9	8
219	721	10	2	4	11	7
219	722	10	2	5	4	7
219	723	10	2	6	3	4
219	724	10	2	7	3	9
219	725	10	2	8	3	12
219	726	10	2	9	7	12
219	727	10	2	11	4	6
219	728	10	2	12	9	7
219	729	10	3	2	9	12
219	730	10	3	4	7	9
219	731	10	3	5	9	11
219	732	10	3	6	8	5
219	733	10	3	7	9	4
219	734	10	3	8	2	9
219	735	10	3	9	2	6
219	736	10	3	11	7	5
219	737	10	3	12	8	6
219	738	10	4	2	8	6
219	739	10	4	3	8	2
219	740	10	4	5	3	7
219	741	10	4	6	9	12
219	742	10	4	7	8	3
219	743	10	4	8	5	7
219	744	10	4	9	6	3
219	745	10	4	11	8	7
219	746	10	4	12	6	8
219	747	10	5	2	4	12
219	748	10	5	3	12	4
219	749	10	5	4	11	6
219	750	10	5	6	9	4
219	751	10	5	7	6	12
219	752	10	5	8	7	6
219	753	10	5	9	6	2
219	754	10	5	11	4	12
219	755	10	5	12	3	11
219	756	10	6	2	9	4
219	757	10	6	3	2	7
219	758	10	6	4	2	9
219	759	10	6	5	2	11
219	760	10	6	7	12	5
219	761	10	6	8	9	5
219	762	10	6	9	5	11
219	763	10	6	11	8	2
219	764	10	6	12	9	3
219	765	10	7	2	5	4
219	766	10	7	3	5	6
219	767	10	7	4	5	3
219	768	10	7	5	6	4
219	769	10	7	6	12	8
219	770	10	7	8	9	3
219	771	10	7	9	6	4
219	772	10	7	11	8	12
219	773	10	7	12	5	4
219	774	10	8	2	6	5
219	775	10	8	3	6	2
219	776	10	8	4	7	9
219	777	10	8	5	3	6
219	778	10	8	6	2	12
219	779	10	8	7	5	3
219	780	10	8	9	5	12
219	781	10	8	11	5	6
219	782	10	8	12	5	2
219	783	10	9	2	4	8
219	784	10	9	3	8	7
219	785	10	9	4	8	3
219	786	10	9	5	11	3
219	787	10	9	6	5	8
219	788	10	9	7	11	3
219	789	10	9	8	2	6
219	790	10	9	11	2	6
219	791	10	9	12	7	8
219	792	10	11	2	4	3
219	793	10	11	3	8	6
219	794	10	11	4	12	2
219	795	10	11	5	3	12
219	796	10	11	6	9	3
219	797	10	11	7	9	12
219	798	10	11	8	6	3
219	799	10	11	9	6	5
219	800	10	11	12	8	7
219	801	10	12	2	11	9
219	802	10	12	3	9	2
219	803	10	12	4	11	5
219	804	10	12	5	8	6
219	805	10	12	6	8	7
219	806	10	12	7	5	9
219	807	10	12	8	6	9
219	808	10	12	9	5	2
219	809	10	12	11	4	3
219	810	11	2	3	9	6
219	811	11	2	4	9	7
219	812	11	2	5	8	7
219	813	11	2	6	9	7
219	814	11	2	7	9	4
219	815	11	2	8	10	7
219	816	11	2	9	5	4
219	817	11	2	10	7	12
219	818	11	2	12	5	10
219	819	11	3	2	10	6
219	820	11	3	4	6	9
219	821	11	3	5	7	9
219	822	11	3	6	4	7
219	823	11	3	7	4	12
219	824	11	3	8	5	2
219	825	11	3	9	2	5
219	826	11	3	10	8	12
219	827	11	3	12	6	5
219	828	11	4	2	10	9
219	829	11	4	3	10	12
219	830	11	4	5	7	9
219	831	11	4	6	10	2
219	832	11	4	7	2	8
219	833	11	4	8	12	9
219	834	11	4	9	10	5
219	835	11	4	10	3	9
219	836	11	4	12	2	6
219	837	11	5	2	6	12
219	838	11	5	3	12	8
219	839	11	5	4	2	7
219	840	11	5	6	8	9
219	841	11	5	7	9	6
219	842	11	5	8	2	12
219	843	11	5	9	7	10
219	844	11	5	10	7	2
219	845	11	5	12	3	2
219	846	11	6	2	10	4
219	847	11	6	3	9	2
219	848	11	6	4	7	10
219	849	11	6	5	4	3
219	850	11	6	7	5	9
219	851	11	6	8	12	9
219	852	11	6	9	12	3
219	853	11	6	10	4	7
219	854	11	6	12	4	7
219	855	11	7	2	6	12
219	856	11	7	3	4	10
219	857	11	7	4	2	6
219	858	11	7	5	10	8
219	859	11	7	6	2	3
219	860	11	7	8	5	6
219	861	11	7	9	2	10
219	862	11	7	10	8	12
219	863	11	7	12	4	3
219	864	11	8	2	12	3
219	865	11	8	3	2	6
219	866	11	8	4	3	2
219	867	11	8	5	4	12
219	868	11	8	6	2	3
219	869	11	8	7	10	2
219	870	11	8	9	12	4
219	871	11	8	10	7	9
219	872	11	8	12	7	10
219	873	11	9	2	3	6
219	874	11	9	3	10	12
219	875	11	9	4	12	3
219	876	11	9	5	4	12
219	877	11	9	6	12	7
219	878	11	9	7	10	6
219	879	11	9	8	10	2
219	880	11	9	10	2	5
219	881	11	9	12	8	2
219	882	11	10	2	9	7
219	883	11	10	3	6	5
219	884	11	10	4	2	8
219	885	11	10	5	7	12
219	886	11	10	6	4	12
219	887	11	10	7	12	4
219	888	11	10	8	12	7
219	889	11	10	9	2	3
219	890	11	10	12	7	8
219	891	11	12	2	10	7
219	892	11	12	3	6	9
219	893	11	12	4	5	7
219	894	11	12	5	3	10
219	895	11	12	6	2	10
219	896	11	12	7	4	3
